Unnamed: 0.1,Unnamed: 0,full_text,Text_English,Polarity,Score
246,246,politis pdip masinton pasaribu nilai putus mkmk bukti amar putus mk kait batas usia caprescawapres cacat prosedur masinton analogi cawapres bawang putih selundup ,Political PDIP Masinton Pasaribu Value of Disconnect MKMK Proof of Amar Disconnect MK Hook Age Limits of Candidate Candidates Defective Masinton Procedure Analogy Cawapres Garlic Selundup,0.0,neutral
247,247,brother djon youtube gibran ya lenggang mkmk wenang ubah putus mk batas usia minimal capres cawapres sebab mkmk wenang adil langgar etik,Brother Djon Youtube Gibran Ya Lenggang mkmk wenang changed broke up the minimum age limit of the vice presidential candidate because mkmk wenang fair langgar ethics,0.7,positive
248,248,mkmk jatuh sanksi pecat anwar usman jabat ketua mk anwar usman nilai bukti langgar kode etik kait putus batas usia caprescawapres alam kepala daerah,MKMK Falls Sanctions Fire Anwar Usman Jabat Chairperson Anwar Usman Value Value of Value of Valuation,0.0,neutral
249,249,anwar usman henti jabat ketua mahkamah konstitusi mk langgar kode etik berat perilaku hakim konstitusi ambil putus kait ubah batas usia caprescawapres pilpres ,Anwar Usman stop jabat chairman of the Constitutional Court MK Disburst the Severe Code of Ethics for the Behavior of the Constitution,0.0,neutral
250,250,thearieair putus mkmk putus mk batas usia capres cawapres otomatis batal,"Thearieair broke up mkmk, but the age limit of the Automatic Vice Presidential Candidate Candidate is canceled",0.0,neutral
251,251,anwar usman copot ketua mk yusril putus batas usia caprescawapres final ,Anwar Usman Copot Chairman of the Constitutional Court Yusril Disconnect Age Limits,0.0,neutral
252,252,anwar usman copot ketua mk yusril putus batas usia caprescawapres final ,Anwar Usman Copot Chairman of the Constitutional Court Yusril Disconnect Age Limits,0.0,neutral
253,253,eaak prabowogibran jimly ubah putus mk batas usia capres laku ,eaak prabowogibran jimly changed broken mk age limit of the presidential candidate,-0.4,negative
254,254,mkmk putus mk batas usia capres batal sinpotv mahkamahkonstitusi batasusia ,mkmk broke up the age limit for the age of the presidential candidate canceled the Sinpotv Court of the Constitutional Court,0.0,neutral
255,255,putus batas usia caprescawapres gugat mahkamah konstitusi ketua majelis hormat mk jimly asshiddiqie putus ubah laku milu ,Breaking up the age limit of the Presidential Candidate for the Presidential Court of Constitutional Court Chairperson of the Council of Respect MK Jimly Asshiddiqie Disconnect Change Milu,0.0,neutral
256,256,ketua bem universitas indonesia ui melki dek huang aku orang tua intimidasi aparat polri tni kritisi putus mk batas usia caprescawapres meoloskan gibran cawapres prabowo ld,Chairman of BEM University of Indonesia UI Melki Dek Huang I am an intimidated parent of the Indonesian National Police officers the criticism of breaking up the age limit of the presidential candidate to pass Gibran Vice President Prabowo LD,0.0,neutral
257,257,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
258,258,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
259,259,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
260,260,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
261,261,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
262,262,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
263,263,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
264,264,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
265,265,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
266,266,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
267,267,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
268,268,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
269,269,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
270,270,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
271,271,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
272,272,mkmk tegas ubah putus mk kait batas usia caprescawapres ,mkmk firmly changed the broken mk hooks the age limit of the presidential candidate,-0.3,negative
273,273,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
274,274,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
275,275,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
276,276,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
277,277,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
278,278,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
279,279,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
280,280,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
281,281,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
282,282,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
283,283,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
284,284,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
285,285,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
286,286,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
287,287,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
288,288,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
289,289,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
290,290,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
291,291,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
292,292,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
293,293,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
294,294,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
295,295,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
296,296,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
297,297,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
298,298,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
299,299,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
300,300,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
301,301,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
302,302,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
303,303,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
304,304,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
305,305,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
306,306,aph mahasiswa tindak usman hamid nilai picu pecah pasca putus mk batas usia caprescawapres ,APH Student Action Usman Hamid PICKU VALUE BROKEN POST DISCOUNT MK AGE LIMITS,-0.15,negative
